"Lokasyon","Fabric","SwitchName","PortIndex","Slot","Port","Speed","State","Role","PortWWN","Alias","EncOut","CRC","DiscC3","DiscC3Level","SFP"
"Istanbul","A","AI18FC187","397","9","13","32G","Online","Host","10:00:94:40:c9:d4:b7:c6","Emulex PPN-10:00:94:40:c9:d4:b7:c6",,,"0","",""
"Istanbul","A","AI18FC187","398","9","14","32G","Online","Host","10:00:94:40:c9:d4:a7:a2","Emulex PPN-10:00:94:40:c9:d4:a7:a2",,,"0","",""
"Istanbul","A","AI18FC187","399","9","15","32G","Online","Storage","50:00:09:74:10:13:38:8b","EMC-201230 ORC-3c b",,,"7","warning",""
"Istanbul","A","AI18FC187","400","9","16","32G","Online","Host","10:00:00:62:0b:43:5a:21","Emulex PPN-10:00:00:62:0b:43:5a:21",,,"0","",""
"Istanbul","A","AI18FC187","401","9","17","16G","Online","Host","51:40:2e:c0:12:ca:e1:c4","QLogic Port0 WWPN 51:40:2e:c0:12:ca:e1:c4.......................",,,"0","",""
"Istanbul","A","AI18FC187","402","9","18","64G","No_Sync","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","403","9","19","64G","Online","Host","10:00:70:b7:e4:24:15:69","Emulex PPN-10:00:70:b7:e4:24:15:69",,,"0","",""
"Istanbul","A","AI18FC187","404","9","20","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","405","9","21","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","406","9","22","32G","Online","Host","10:00:00:62:0b:43:62:1c","Emulex PPN-10:00:00:62:0B:43:62:1C",,,"0","",""
"Istanbul","A","AI18FC187","407","9","23","32G","Online","Host","10:00:00:62:0b:43:55:b4","Emulex PPN-10:00:00:62:0b:43:55:b4",,,"0","",""
"Istanbul","A","AI18FC187","408","9","24","64G","Online","Host","10:00:00:62:0b:42:3c:5b","3",,,"65","warning",""
"Istanbul","A","AI18FC187","409","9","25","64G","Online","Storage","52:4a:93:77:8a:df:89:19","",,,"0","",""
"Istanbul","A","AI18FC187","410","9","26","64G","Online","Host","10:00:00:62:0b:42:45:be","3",,,"116","alarm",""
"Istanbul","A","AI18FC187","411","9","27","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","412","9","28","32G","Online","Host","29:92:ac:99:29:92:39:7f","",,,"0","",""
"Istanbul","A","AI18FC187","413","9","29","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","414","9","30","32G","Online","Host","28:c2:cc:bc:e3:01:6d:fe","",,,"0","",""
"Istanbul","A","AI18FC187","415","9","31","64G","Online","Host","10:00:70:b7:e4:24:13:9f","Emulex PPN-10:00:70:b7:e4:24:13:9f",,,"0","",""
"Istanbul","A","AI18FC187","416","9","32","64G","Online","Storage","52:4a:93:77:8a:df:89:16","",,,"0","",""
"Istanbul","A","AI18FC187","417","9","33","64G","Online","Host","10:00:00:62:0b:3c:18:2d","Emulex PPN-10:00:00:62:0B:3C:18:2D",,,"27","warning",""
"Istanbul","A","AI18FC187","418","9","34","32G","Online","Host","29:00:a8:d4:e0:5d:d4:b7","",,,"0","",""
"Istanbul","A","AI18FC187","419","9","35","16G","Online","Host","51:40:2e:c0:12:ca:e8:92","QLogic Port1 WWPN 51:40:2e:c0:12:ca:e8:92.......................",,,"0","",""
"Istanbul","A","AI18FC187","420","9","36","32G","Online","Host","28:b0:cc:bc:e3:01:6e:38","",,,"0","",""
"Istanbul","A","AI18FC187","421","9","37","32G","Online","Host","10:00:94:40:c9:d0:82:2e","1",,,"3","warning",""
"Istanbul","A","AI18FC187","422","9","38","32G","Online","Host","21:00:f4:c7:aa:05:10:94","",,,"0","",""
"Istanbul","A","AI18FC187","423","9","39","32G","Online","Host","29:72:a8:d4:e0:5d:d4:a5","",,,"0","",""
"Istanbul","A","AI18FC187","424","9","40","64G","Online","Host","10:00:5c:ed:8c:55:29:21","Emulex PPN-10:00:5C:ED:8C:55:29:21",,,"0","",""
"Istanbul","A","AI18FC187","425","9","41","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","426","9","42","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","427","9","43","16G","Online","Host","51:40:2e:c0:11:08:8b:24","SN1100Q FW:v9.14.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","AI18FC187","428","9","44","64G","Online","Storage","52:4a:93:77:8a:df:89:59","",,,"0","",""
"Istanbul","A","AI18FC187","429","9","45","32G","Online","Host","10:00:00:62:0b:43:55:e7","Emulex PPN-10:00:00:62:0b:43:55:e7",,,"0","",""
"Istanbul","A","AI18FC187","430","9","46","64G","Online","Host","10:00:70:b7:e4:24:10:94","Emulex PPN-10:00:70:b7:e4:24:10:94",,,"0","",""
"Istanbul","A","AI18FC187","431","9","47","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","480","10","0","32G","Online","Host","28:b0:a8:d4:e0:5d:d4:b7","",,,"12","warning",""
"Istanbul","A","AI18FC187","481","10","1","16G","Online","Host","51:40:2e:c0:01:ca:88:9c","SN1100Q FW:v9.09.00 DVR:v10.02.08.400-k",,,"0","",""
"Istanbul","A","AI18FC187","482","10","2","64G","No_Sync","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","483","10","3","16G","No_Sync","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","484","10","4","16G","Online","Host","51:40:2e:c0:01:ca:b5:50","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","AI18FC187","485","10","5","32G","Online","Host","28:f0:60:a6:c5:ea:68:02","",,,"0","",""
"Istanbul","A","AI18FC187","486","10","6","64G","Online","Storage","52:4a:93:77:8a:df:89:5c","",,,"0","",""
"Istanbul","A","AI18FC187","487","10","7","16G","Online","Host","51:40:2e:c0:12:3f:4c:c0","SN1100Q FW:v9.15.00 DVR:v5.3.82.0",,,"0","",""
"Istanbul","A","AI18FC187","488","10","8","32G","Online","Host","28:11:cc:bc:e3:01:6e:35","",,,"0","",""
"Istanbul","A","AI18FC187","489","10","9","32G","Online","Host","28:11:a8:d4:e0:5d:d4:a5","",,,"0","",""
"Istanbul","A","AI18FC187","490","10","10","16G","Online","Host","51:40:2e:c0:01:ca:a1:56","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","491","10","11","32G","Online","Host","10:00:00:62:0b:43:59:18","Emulex PPN-10:00:00:62:0b:43:59:18",,,"0","",""
"Istanbul","A","AI18FC187","492","10","12","16G","Online","Host","51:40:2e:c0:11:08:97:5c","SN1100Q FW:v9.14.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","AI18FC187","493","10","13","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","494","10","14","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","495","10","15","16G","Online","Host","51:40:2e:c0:01:ca:b4:b2","SN1100Q FW:v9.15.05 DVR:v5.4.86.0",,,"0","",""
"Istanbul","A","AI18FC187","496","10","16","32G","Online","Host","29:a1:cc:bc:e3:01:6e:35","",,,"0","",""
"Istanbul","A","AI18FC187","497","10","17","16G","Online","Host","10:00:94:40:c9:0f:32:0f","Emulex PPN-10:00:94:40:C9:0F:32:0F",,,"0","",""
"Istanbul","A","AI18FC187","498","10","18","32G","Online","Host","10:00:94:40:c9:d0:76:a8","Emulex PPN-10:00:94:40:C9:D0:76:A8",,,"0","",""
"Istanbul","A","AI18FC187","499","10","19","32G","Online","Host","28:22:ac:99:29:92:39:7f","",,,"0","",""
"Istanbul","A","AI18FC187","500","10","20","16G","Online","Host","51:40:2e:c0:12:40:ae:94","",,,"0","",""
"Istanbul","A","AI18FC187","501","10","21","16G","Online","Storage","50:06:0e:80:12:3e:f3:19","",,,"0","",""
"Istanbul","A","AI18FC187","502","10","22","16G","Online","Host","51:40:2e:c0:12:cb:15:fe","",,,"10","warning",""
"Istanbul","A","AI18FC187","503","10","23","16G","Online","Host","51:40:2e:c0:11:09:4e:7e","SN1100Q FW:v9.15.00 DVR:v5.4.83.1",,,"0","",""
"Istanbul","A","AI18FC187","504","10","24","64G","Online","Host","10:00:5c:ed:8c:55:79:b8","Emulex PPN-10:00:5c:ed:8c:55:79:b8",,,"0","",""
"Istanbul","A","AI18FC187","505","10","25","32G","Online","Host",,"",,,"13","warning",""
"Istanbul","A","AI18FC187","506","10","26","16G","Online","Host","51:40:2e:c0:12:cb:7e:d8","SN1100Q FW:v9.15.05 DVR:v5.4.85.0",,,"0","",""
"Istanbul","A","AI18FC187","507","10","27","32G","Online","Host","28:22:a8:d4:e0:5d:d4:d8","",,,"0","",""
"Istanbul","A","AI18FC187","508","10","28","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","509","10","29","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","510","10","30","16G","Online","Host","51:40:2e:c0:14:84:28:d0","SN1100Q FW:v9.15.05 DVR:v5.4.81.2",,,"0","",""
"Istanbul","A","AI18FC187","511","10","31","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","512","10","32","16G","Online","Host","51:40:2e:c0:01:ca:a1:06","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"2","warning",""
"Istanbul","A","AI18FC187","513","10","33","16G","Online","Host","51:40:2e:c0:11:09:df:72","",,,"0","",""
"Istanbul","A","AI18FC187","514","10","34","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","515","10","35","16G","Online","Host","51:40:2e:c0:11:09:dd:76","",,,"27","warning",""
"Istanbul","A","AI18FC187","516","10","36","32G","Online","Host",,"",,,"81","alarm",""
"Istanbul","A","AI18FC187","517","10","37","32G","Online","Host","29:72:a8:d4:e0:5d:d4:b7","",,,"0","",""
"Istanbul","A","AI18FC187","518","10","38","16G","Online","Host","51:40:2e:c0:01:ca:b6:4c","SN1100Q FW:v9.14.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","519","10","39","32G","Online","Host",,"",,,"107","alarm",""
"Istanbul","A","AI18FC187","520","10","40","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","521","10","41","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","522","10","42","16G","Online","Host","51:40:2e:c0:01:ca:a0:aa","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","523","10","43","64G","Online","Storage","52:4a:93:77:8a:df:89:1f","",,,"0","",""
"Istanbul","A","AI18FC187","524","10","44","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","525","10","45","16G","Online","Host","51:40:2e:c0:12:cb:16:2e","SN1100Q FW:v9.15.00 DVR:v5.4.81.2",,,"0","",""
"Istanbul","A","AI18FC187","526","10","46","32G","Online","Host","10:00:94:40:c9:d0:ff:c6","Emulex PPN-10:00:94:40:c9:d0:ff:c6",,,"0","",""
"Istanbul","A","AI18FC187","527","10","47","16G","Online","Host","51:40:2e:c0:14:84:28:e0","SN1100Q FW:v9.15.05 DVR:v5.4.81.2",,,"0","",""
"Istanbul","A","AI18FC187","576","11","0","32G","Online","Host","29:a1:a8:d4:e0:5d:d4:a5","",,,"0","",""
"Istanbul","A","AI18FC187","577","11","1","32G","Online","Storage","50:00:09:74:10:13:3a:4b","EMC-201230 ORC-10c b",,,"12","warning",""
"Istanbul","A","AI18FC187","578","11","2","32G","Online","Host","28:11:cc:bc:e3:01:6e:38","",,,"0","",""
"Istanbul","A","AI18FC187","579","11","3","32G","Online","Host","10:00:94:40:c9:d0:52:36","Emulex PPN-10:00:94:40:c9:d0:52:36",,,"0","",""
"Istanbul","A","AI18FC187","580","11","4","32G","Online","Host","21:00:f4:c7:aa:05:10:96","",,,"0","",""
"Istanbul","A","AI18FC187","581","11","5","16G","Online","Host","51:40:2e:c0:12:cb:1c:e4","QLogic Port0 WWPN 51:40:2e:c0:12:cb:1c:e4.......................",,,"0","",""
"Istanbul","A","AI18FC187","582","11","6","64G","No_Sync","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","583","11","7","32G","Online","Host","10:00:94:40:c9:d0:ce:6c","Emulex PPN-10:00:94:40:c9:d0:ce:6c",,,"0","",""
"Istanbul","A","AI18FC187","584","11","8","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","585","11","9","32G","Online","Host","10:00:94:40:c9:d4:97:a2","Emulex PPN-10:00:94:40:c9:d4:97:a2",,,"0","",""
"Istanbul","A","AI18FC187","586","11","10","16G","Online","Host","51:40:2e:c0:12:ca:e8:44","QLogic Port0 WWPN 51:40:2e:c0:12:ca:e8:44.......................",,,"0","",""
"Istanbul","A","AI18FC187","587","11","11","64G","Online","Storage","52:4a:93:77:8a:df:89:5a","",,,"0","",""
"Istanbul","A","AI18FC187","588","11","12","32G","Online","Host","10:00:00:62:0b:43:62:1b","Emulex PPN-10:00:00:62:0B:43:62:1B",,,"0","",""
"Istanbul","A","AI18FC187","589","11","13","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","590","11","14","32G","Online","Host","10:00:00:62:0b:43:5a:30","Emulex PPN-10:00:00:62:0b:43:5a:30",,,"0","",""
"Istanbul","A","AI18FC187","591","11","15","32G","Online","Host","10:00:94:40:c9:d4:80:f4","Emulex PPN-10:00:94:40:c9:d4:80:f4",,,"0","",""
"Istanbul","A","AI18FC187","592","11","16","16G","Online","Storage","50:06:0e:80:12:3e:f3:13","",,,"0","",""
"Istanbul","A","AI18FC187","593","11","17","32G","Online","Host",,"",,,"114","alarm",""
"Istanbul","A","AI18FC187","594","11","18","16G","Online","Host","51:40:2e:c0:01:ca:6e:d8","",,,"8","warning",""
"Istanbul","A","AI18FC187","595","11","19","16G","Online","Host","51:40:2e:c0:12:3f:cc:b4","",,,"0","",""
"Istanbul","A","AI18FC187","596","11","20","32G","Online","Host","10:00:00:62:0b:43:55:75","Emulex PPN-10:00:00:62:0b:43:55:75",,,"0","",""
"Istanbul","A","AI18FC187","597","11","21","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","598","11","22","64G","Online","Storage","52:4a:93:77:8a:df:89:92","",,,"0","",""
"Istanbul","A","AI18FC187","599","11","23","32G","Online","Host","10:00:b4:7a:f1:6e:fb:3c","Emulex PPN-10:00:b4:7a:f1:6e:fb:3c",,,"0","",""
"Istanbul","A","AI18FC187","600","11","24","32G","Online","Host","10:00:94:40:c9:d0:a5:0c","0",,,"0","",""
"Istanbul","A","AI18FC187","601","11","25","16G","Online","Host",,"",,,"0","",""
"Istanbul","A","AI18FC187","602","11","26","32G","Online","Host","29:92:a8:d4:e0:5d:d4:d8","",,,"1","warning",""
"Istanbul","A","AI18FC187","603","11","27","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","604","11","28","32G","Online","Host","29:a1:cc:bc:e3:01:6e:38","",,,"0","",""
"Istanbul","A","AI18FC187","605","11","29","32G","Online","Host","21:00:f4:c7:aa:04:ac:bb","",,,"0","",""
"Istanbul","A","AI18FC187","606","11","30","32G","Online","Host","10:00:94:40:c9:d0:36:81","Emulex PPN-10:00:94:40:c9:d0:36:81",,,"0","",""
"Istanbul","A","AI18FC187","607","11","31","64G","Online","Host","10:00:5c:ed:8c:55:29:b1","Emulex PPN-10:00:5C:ED:8C:55:29:B1",,,"0","",""
"Istanbul","A","AI18FC187","608","11","32","32G","Online","Host","10:00:b4:7a:f1:69:e1:9c","Emulex PPN-10:00:b4:7a:f1:69:e1:9c",,,"0","",""
"Istanbul","A","AI18FC187","609","11","33","16G","Online","Host","51:40:2e:c0:11:09:c1:b8","SN1100Q FW:v9.15.05 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","610","11","34","64G","Online","Host","10:00:00:62:0b:42:44:c9","2",,,"0","",""
"Istanbul","A","AI18FC187","611","11","35","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","612","11","36","64G","Online","Storage","52:4a:93:77:8a:df:89:91","",,,"0","",""
"Istanbul","A","AI18FC187","613","11","37","32G","Online","Host","21:00:f4:c7:aa:05:d1:d7","",,,"2","warning",""
"Istanbul","A","AI18FC187","614","11","38","64G","Online","Host","10:00:70:b7:e4:24:14:93","Emulex PPN-10:00:70:b7:e4:24:14:93",,,"0","",""
"Istanbul","A","AI18FC187","615","11","39","32G","Online","Host","29:92:b4:89:01:d6:27:9a","",,,"0","",""
"Istanbul","A","AI18FC187","616","11","40","32G","Online","Host","21:00:f4:c7:aa:05:d1:09","",,,"0","",""
"Istanbul","A","AI18FC187","617","11","41","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","618","11","42","64G","Online","Host","10:00:5c:ed:8c:55:79:09","2",,,"0","",""
"Istanbul","A","AI18FC187","619","11","43","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","620","11","44","32G","Online","Host","28:52:cc:bc:e3:01:6d:fe","",,,"0","",""
"Istanbul","A","AI18FC187","621","11","45","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","622","11","46","64G","Online","Host","10:00:00:62:0b:42:45:3d","1",,,"0","",""
"Istanbul","A","AI18FC187","623","11","47","32G","Online","Host","10:00:94:40:c9:ce:55:b4","2",,,"0","",""
"Istanbul","A","AI18FC187","672","12","0","64G","Online","Storage","52:4a:93:77:8a:df:89:15","",,,"0","",""
"Istanbul","A","AI18FC187","673","12","1","32G","Online","Host","28:11:a8:d4:e0:5d:d4:b7","",,,"0","",""
"Istanbul","A","AI18FC187","674","12","2","64G","Online","Storage","52:4a:93:77:8a:df:89:1c","",,,"0","",""
"Istanbul","A","AI18FC187","675","12","3","16G","Online","Host","51:40:2e:c0:12:cc:ea:a4","SN1100Q FW:v9.15.05 DVR:v10.02.09.100-k",,,"1","warning",""
"Istanbul","A","AI18FC187","676","12","4","32G","Online","Host","10:00:94:40:c9:d0:d3:81","Emulex PPN-10:00:94:40:c9:d0:d3:81",,,"0","",""
"Istanbul","A","AI18FC187","677","12","5","32G","Online","Storage","50:00:09:74:10:13:3a:8b","EMC-201230 ORC-11c b",,,"7","warning",""
"Istanbul","A","AI18FC187","678","12","6","16G","Online","Host","51:40:2e:c0:12:40:a6:34","SN1100Q FW:v9.09.00 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","679","12","7","64G","No_Sync","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","680","12","8","32G","Online","Host","10:00:94:40:c9:d4:b7:a5","2",,,"0","",""
"Istanbul","A","AI18FC187","681","12","9","32G","Online","Host","10:00:94:40:c9:d0:95:f0","2",,,"0","",""
"Istanbul","A","AI18FC187","682","12","10","16G","Online","Host","10:00:94:40:c9:0f:32:81","Emulex PPN-10:00:94:40:C9:0F:32:81",,,"0","",""
"Istanbul","A","AI18FC187","683","12","11","16G","Online","Host","51:40:2e:c0:01:ca:b2:2c","SN1100Q FW:v9.15.05 DVR:v10.02.09.200-k",,,"0","",""
"Istanbul","A","AI18FC187","684","12","12","16G","Online","Host","51:40:2e:c0:14:84:46:28","SN1100Q FW:v9.15.05 DVR:v5.4.81.2",,,"0","",""
"Istanbul","A","AI18FC187","685","12","13","16G","Online","Host","51:40:2e:c0:12:ca:e8:6c","QLogic Port0 WWPN 51:40:2e:c0:12:ca:e8:6c.......................",,,"0","",""
"Istanbul","A","AI18FC187","686","12","14","32G","Online","Host","29:a2:cc:bc:e3:01:6d:f8","",,,"0","",""
"Istanbul","A","AI18FC187","687","12","15","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","688","12","16","32G","Online","Host","21:00:f4:c7:aa:04:ac:93","",,,"0","",""
"Istanbul","A","AI18FC187","689","12","17","32G","Online","Host","10:00:00:62:0b:43:53:60","Emulex PPN-10:00:00:62:0b:43:53:60",,,"0","",""
"Istanbul","A","AI18FC187","690","12","18","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","691","12","19","16G","Online","Storage","50:06:0e:80:12:3e:f3:39","",,,"0","",""
"Istanbul","A","AI18FC187","692","12","20","64G","Online","Host","10:00:70:b7:e4:20:f5:09","2",,,"0","",""
"Istanbul","A","AI18FC187","693","12","21","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","694","12","22","32G","Online","Host","10:00:94:40:c9:d0:36:87","0",,,"0","",""
"Istanbul","A","AI18FC187","695","12","23","32G","Online","Host","10:00:94:40:c9:d0:c3:db","Emulex PPN-10:00:94:40:c9:d0:c3:db",,,"0","",""
"Istanbul","A","AI18FC187","696","12","24","64G","Online","Host","10:00:5c:ed:8c:55:89:66","Emulex PPN-10:00:5c:ed:8c:55:89:66",,,"0","",""
"Istanbul","A","AI18FC187","697","12","25","16G","Online","Host",,"",,,"0","",""
"Istanbul","A","AI18FC187","698","12","26","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","699","12","27","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","700","12","28","16G","Online","Host","51:40:2e:c0:15:52:23:96","",,,"0","",""
"Istanbul","A","AI18FC187","701","12","29","16G","Online","Host","51:40:2e:c0:15:52:2c:68","",,,"0","",""
"Istanbul","A","AI18FC187","702","12","30","32G","Online","Host","10:00:94:40:c9:d0:76:cf","Emulex PPN-10:00:94:40:C9:D0:76:CF",,,"0","",""
"Istanbul","A","AI18FC187","703","12","31","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","704","12","32","32G","Online","Host","28:c0:60:a6:c5:ea:68:02","",,,"0","",""
"Istanbul","A","AI18FC187","705","12","33","16G","Online","Host","51:40:2e:c0:12:cb:27:64","SN1100Q FW:v9.15.05 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","706","12","34","32G","Online","Host","29:62:cc:bc:e3:01:6d:fe","",,,"0","",""
"Istanbul","A","AI18FC187","707","12","35","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","708","12","36","16G","Online","Host","51:40:2e:c0:01:ca:6e:dc","",,,"3","warning",""
"Istanbul","A","AI18FC187","709","12","37","16G","Online","Host","51:40:2e:c0:11:09:c1:b0","SN1100Q FW:v9.15.05 DVR:v10.02.09.100-k",,,"0","",""
"Istanbul","A","AI18FC187","710","12","38","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","711","12","39","16G","Online","Host","51:40:2e:c0:12:40:ae:c6","",,,"0","",""
"Istanbul","A","AI18FC187","712","12","40","32G","Online","Host","10:00:94:40:c9:ce:55:15","0",,,"0","",""
"Istanbul","A","AI18FC187","713","12","41","16G","Online","Host","51:40:2e:c0:14:84:29:00","SN1100Q FW:v9.15.05 DVR:v5.4.81.2",,,"0","",""
"Istanbul","A","AI18FC187","714","12","42","32G","Online","Host","10:00:00:62:0b:43:56:51","Emulex PPN-10:00:00:62:0b:43:56:51",,,"0","",""
"Istanbul","A","AI18FC187","715","12","43","64G","Online","Host","10:00:70:b7:e4:24:10:ba","Emulex PPN-10:00:70:B7:E4:24:10:BA",,,"0","",""
"Istanbul","A","AI18FC187","716","12","44","32G","Online","Host","28:22:b4:89:01:d6:27:9a","",,,"0","",""
"Istanbul","A","AI18FC187","717","12","45","64G","Online","Host","10:00:70:b7:e4:20:f4:45","2",,,"0","",""
"Istanbul","A","AI18FC187","718","12","46","64G","No_Light","Free",,"",,,"0","",""
"Istanbul","A","AI18FC187","719","12","47","32G","Online","Host",,"",,,"3","warning",""
"Istanbul","B","AI25FC190","0","3","0","16G","Online","Host","51:40:2e:c0:12:3f:e2:b8","SN1100Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Istanbul","B","AI25FC190","1","3","1","64G","Online","Storage","52:4a:93:77:8a:df:89:04","",,,"0","",""
"Istanbul","B","AI25FC190","2","3","2","16G","Online","Host","51:40:2e:c0:12:ca:df:c4","QLogic Port0 WWPN 51:40:2e:c0:12:ca:df:c4.......................",,,"0","",""
"Istanbul","B","AI25FC190","3","3","3","32G","Online","Host","10:00:94:40:c9:d4:d7:45","Emulex PPN-10:00:94:40:c9:d4:d7:45",,,"0","",""
"Istanbul","B","AI25FC190","4","3","4","32G","Online","Host",,"",,,"6","warning",""
"Istanbul","B","AI25FC190","5","3","5","64G","Online","Host","10:00:5c:ed:8c:55:69:b4","0",,,"0","",""
"Istanbul","B","AI25FC190","6","3","6","32G","Online","Host","28:10:a8:d4:e0:5d:d4:a5","",,,"0","",""
"Istanbul","B","AI25FC190","7","3","7","16G","Online","Host","51:40:2e:c0:14:84:45:3c","QLogic Port0 WWPN 51:40:2e:c0:14:84:45:3c.......................",,,"0","",""
